Currency,Date,ASIN,Ad Group Name,Campaign Name,Channel,Headline,Profile Name,Avg CPC,Avg Pos.,Clicks,Conv. Rate,Conversions,Cost,Cost/Conv.,CTR,Impressions,Profit,Rev.,Rev./Conv.,ROI,1 day,1 day same sku,14 days,14 days same sku,30 day,30 day same sku,7 days,7 days same sku,conversions,new to brand order rate,new to brand orders,new to brand percentage,new to brand units,new to brand units percentage,page views,uc conv,units 1 day,units 14 day,units 30 day,units 7 day
Currency by profile,2019-09-08,B01N4Q4EZZ,AdGroup1,UBK_SP_Brand_Phrase_Pads_2.26.18,Amazon,"U by Kotex Fitness Ultra Thin Pads with Wings, Regular Absorbency, Fragrance-Free Pads, 30 Count",U By Kotex - US - AMS_KCS_KU1_009,0.571904772803897,0,21.0,0.428571428571,9.0,12.010000228881836,1.3344444698757596,0.012875536481,1631.0,98.54999732971191,110.55999755859375,12.284444173177084,9.205661569657371,8.0,4.0,9.0,5.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,14.0,14.0
Currency by profile,2019-09-09,B01N4Q4EZZ,AdGroup1,UBK_SP_Brand_Phrase_Pads_2.26.18,Amazon,"U by Kotex Fitness Ultra Thin Pads with Wings, Regular Absorbency, Fragrance-Free Pads, 30 Count",U By Kotex - US - AMS_KCS_KU1_009,0.6163157914814196,0,19.0,0.631578947368,12.0,11.710000038146973,0.9758333365122477,0.008126603935,2338.0,144.86000728607178,156.57000732421875,13.047500610351562,13.370623980714766,10.0,7.0,12.0,8.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,20.0,20.0
Currency by profile,2019-09-06,B00BM90HTM,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,0.9060000419616699,0,10.0,0.4,4.0,9.0600004196167,2.265000104904175,0.005149330587,1942.0,36.36999988555908,45.43000030517578,11.357500076293945,5.014348587314721,2.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,3.0
Currency by profile,2019-09-07,B00BM90HTM,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,0.7627273039384322,0,11.0,0.727272727273,8.0,8.390000343322754,1.0487500429153442,0.004523026316,2432.0,56.559996604919434,64.94999694824219,8.118749618530273,7.741358079911539,8.0,6.0,8.0,6.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0
Currency by profile,2019-09-08,B00BM90HTM,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,0.6469999790191651,0,10.0,0.2,2.0,6.46999979019165,3.234999895095825,0.007930214116,1261.0,6.200000286102295,12.670000076293945,6.335000038146973,1.9582690088338692,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-09,B00BM90HTM,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,0.8654545870694248,0,11.0,0.818181818182,9.0,9.520000457763672,1.057777828640408,0.00470890411,2336.0,55.249996185302734,64.7699966430664,7.1966662936740455,6.803570748806605,7.0,6.0,9.0,8.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,9.0
Currency by profile,2019-09-06,B00BM90HTM,AdGroup1,UBK_SP_NB_Exact_Liners_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,2.268000030517578,0,10.0,0.3,3.0,22.68000030517578,7.560000101725261,0.020746887967,482.0,-0.5200004577636719,22.15999984741211,7.386666615804036,0.9770722905305692,3.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-07,B00BM90HTM,AdGroup1,UBK_SP_NB_Exact_Liners_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,2.8785713740757535,0,7.0,0.571428571429,4.0,20.149999618530273,5.037499904632568,0.018518518519,378.0,7.899999618530273,28.049999237060547,7.012499809265137,1.3920595418406512,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Currency by profile,2019-09-08,B00BM90HTM,AdGroup1,UBK_SP_NB_Exact_Liners_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,2.1366666158040366,0,9.0,0.444444444444,4.0,19.229999542236328,4.807499885559082,0.00703125,1280.0,13.330001831054688,32.560001373291016,8.140000343322754,1.693187839228856,4.0,3.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Currency by profile,2019-09-09,B00BM90HTM,AdGroup1,UBK_SP_NB_Exact_Liners_2.26.18,Amazon,"U by Kotex Lightdays Panty Liners, Extra Coverage, Unscented, 112 Count",U By Kotex - US - AMS_KCS_KU1_009,2.118181748823686,0,11.0,0.636363636364,7.0,23.299999237060547,3.328571319580078,0.005936319482,1853.0,29.619998931884766,52.91999816894531,7.559999738420759,2.2712446309771437,6.0,5.0,7.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0
Currency by profile,2019-09-06,B007PTJP9Q,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,2.0950000286102295,0,2.0,1.0,2.0,4.190000057220459,2.0950000286102295,0.002570694087,778.0,23.760000705718994,27.950000762939453,13.975000381469727,6.6706444823966855,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-07,B007PTJP9Q,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,1.6699999570846558,0,1.0,3.0,3.0,1.6699999570846558,0.5566666523615519,0.008333333333,120.0,21.09000027179718,22.760000228881836,7.586666742960612,13.628743002253913,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
Currency by profile,2019-09-08,B007PTJP9Q,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,444.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B007PTJP9Q,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,1.8600000143051147,0,1.0,0,0,1.8600000143051147,0,0.00119474313,837.0,-1.8600000143051147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07FS94WMZ,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,2.490000009536743,0,1.0,1.0,1.0,2.490000009536743,2.490000009536743,0.003759398496,266.0,21.47999930381775,23.969999313354492,23.969999313354492,9.626505711465454,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-07,B07FS94WMZ,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,104.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07FS94WMZ,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,4.769999980926514,0,1.0,2.0,2.0,4.769999980926514,2.384999990463257,0.005524861878,181.0,13.77000093460083,18.540000915527344,9.270000457763672,3.8867926603065053,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
Currency by profile,2019-09-09,B07FS94WMZ,AdGroup1,UBK_SP_NB_Exact_Pads_2.26.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,2.140000104904175,0,1.0,1.0,1.0,2.140000104904175,2.140000104904175,0.003773584906,265.0,21.829999208450317,23.969999313354492,23.969999313354492,11.2009337094999,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-06,B007PTJP9Q,AdGroup1,UBK_SP_NB_Phrase_Allnighter Pads_4.4.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,283.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B007PTJP9Q,AdGroup1,UBK_SP_NB_Phrase_Allnighter Pads_4.4.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,268.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B007PTJP9Q,AdGroup1,UBK_SP_NB_Phrase_Allnighter Pads_4.4.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,1.7699999809265137,0,1.0,1.0,1.0,1.7699999809265137,1.7699999809265137,0.001557632399,642.0,26.189999103546143,27.959999084472656,27.959999084472656,15.796609822468405,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-09,B007PTJP9Q,AdGroup1,UBK_SP_NB_Phrase_Allnighter Pads_4.4.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,114.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B007PTJP9Q,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,2.299999952316284,0,1.0,0,0,2.299999952316284,0,0.000472143532,2118.0,-2.299999952316284,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B007PTJP9Q,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,0.5550000071525574,0,2.0,0,0,1.1100000143051147,0,0.00289017341,692.0,-1.1100000143051147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B007PTJP9Q,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,2.194999933242798,0,2.0,0,0,4.389999866485596,0,0.002034587996,983.0,-4.389999866485596,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B007PTJP9Q,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex AllNighter Ultra Thin Overnight Pads with Wings, Unscented, 14 Count (Pack of 6)",U By Kotex - US - AMS_KCS_KU1_009,1.5499999523162842,0,2.0,0,0,3.0999999046325684,0,0.001768346596,1131.0,-3.0999999046325684,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07FS94WMZ,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,1648.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07FS94WMZ,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,1.6399999856948853,0,2.0,1.5,3.0,3.2799999713897705,1.09333332379659,0.001161440186,1722.0,33.530001401901245,36.810001373291016,12.270000457763672,11.222561492186303,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
Currency by profile,2019-09-08,B07FS94WMZ,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,2.0399999618530273,0,2.0,0.5,1.0,4.079999923706055,4.079999923706055,0.002197802198,910.0,5.039999961853027,9.119999885559082,9.119999885559082,2.2352941313966888,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-09,B07FS94WMZ,AdGroup1,Pads_Auto_SP_UbK_11.9.18,Amazon,"U by Kotex CleanWear Ultra Thin Pads with Wings, Heavy Flow, Fragrance-Free, 3 Packs of 32 (96 Total)",U By Kotex - US - AMS_KCS_KU1_009,1.7233333587646484,0,3.0,0.666666666667,2.0,5.170000076293945,2.5850000381469727,0.002553191489,1175.0,8.069999694824219,13.239999771118164,6.619999885559082,2.5609283512059644,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-06,B07DPT2X25,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,0.48500001430511475,0,2.0,0,0,0.9700000286102294,0,0.005509641873,363.0,-0.9700000286102295,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07DPT2X25,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,0.9800000190734863,0,1.0,0,0,0.9800000190734864,0,0.003968253968,252.0,-0.9800000190734863,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07DPT2X25,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,0,0,0,0,0,0,0,0,309.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07DPT2X25,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,0.6349999904632568,0,2.0,0,0,1.2699999809265137,0,0.005494505495,364.0,-1.2699999809265137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.9900000095367432,0,1.0,0,0,0.9900000095367432,0,0.001680672269,595.0,-0.9900000095367432,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.7699999809265137,0,1.0,1.0,1.0,0.7699999809265137,0.7699999809265137,0.002314814815,432.0,5.800000190734863,6.570000171661377,6.570000171661377,8.532467966760114,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Currency by profile,2019-09-08,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.8450000286102295,0,2.0,0,0,1.690000057220459,0,0.00826446281,242.0,-1.690000057220459,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_General_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.9200000166893006,0,1.0,0,0,0.9200000166893006,0,0.002252252252,444.0,-0.9200000166893005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_Pads_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.8399999737739562,0,1.0,2.0,2.0,0.8399999737739563,0.4199999868869781,0.00103626943,965.0,32.47999972105026,33.31999969482422,16.65999984741211,39.666667541814256,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-07,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_Pads_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.5587499737739563,0,8.0,0,0,4.46999979019165,0,0.009111617312,878.0,-4.46999979019165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_Pads_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.796666701634725,0,3.0,1.333333333333,4.0,2.390000104904175,0.5975000262260437,0.003846153846,780.0,45.22999882698059,47.619998931884766,11.904999732971191,19.92468487100508,3.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0
Currency by profile,2019-09-09,B07MNRZ7VL,AdGroup1,UBK_SP_Brand_Phrase_Pads_2.26.18,Amazon,"U by Kotex Ultra Thin Teen Pads with Wings, 136 Count (4 Packs of 34)",U By Kotex - US - AMS_KCS_KU1_009,0.4800000190734864,0,6.0,0,0,2.880000114440918,0,0.005376344086,1116.0,-2.880000114440918,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07DPT2X25,AdGroup1,UBK_SP_Brand_Exact_Tampons_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,2.0875000953674316,0,8.0,0.625,5.0,16.700000762939453,3.3400001525878906,0.014084507042,568.0,1146.470043182373,1163.1700439453125,232.6340087890625,69.6508976530476,4.0,1.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,78.0,78.0,33.0
Currency by profile,2019-09-07,B07DPT2X25,AdGroup1,UBK_SP_Brand_Exact_Tampons_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,1.7760000228881836,0,5.0,0.8,4.0,8.880000114440918,2.2200000286102295,0.009433962264,530.0,60.70000171661377,69.58000183105469,17.395000457763672,7.8355856908043995,2.0,1.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0
Currency by profile,2019-09-08,B07DPT2X25,AdGroup1,UBK_SP_Brand_Exact_Tampons_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,1.9420000076293946,0,5.0,0.6,3.0,9.710000038146973,3.236666679382324,0.012077294686,414.0,17.910000801086426,27.6200008392334,9.206666946411133,2.8444902915267463,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-09,B07DPT2X25,AdGroup1,UBK_SP_Brand_Exact_Tampons_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,1.6612499952316284,0,8.0,0.625,5.0,13.289999961853027,2.6579999923706055,0.007789678676,1027.0,96.87999820709229,110.16999816894531,22.033999633789062,8.289691383383893,5.0,2.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
Currency by profile,2019-09-06,B07DPT2X25,AdGroup1,UBK_SP_NB_Phrase_Tampons_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,2.6899998982747397,0,3.0,0.333333333333,1.0,8.069999694824219,8.069999694824219,0.004538577912,661.0,35.88999938964844,43.959999084472656,43.959999084472656,5.447335904196734,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-07,B07DPT2X25,AdGroup1,UBK_SP_NB_Phrase_Tampons_2.26.18,Amazon,"U by Kotex Click Compact Tampons, Multipack, Regular/Super/Super Plus Absorbency, 200Count (4 Boxes of 50)",U By Kotex - US - AMS_KCS_KU1_009,2.359999974568685,0,3.0,0,0,7.079999923706055,0,0.002162941601,1387.0,-7.079999923706055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
